review_id,productID,userID,opinion_lexicon_withoutSW_DT_IN,nltk_withoutSW_DT_IN,afinn_withoutSW_DT_IN,afinn_handling_negation,final_score
407,B008FPU7AA,A2AOZQ3WTNVVOK,1,-1,1,1,1
408,B008FPU7AA,AV6QDP8Q0ONK4,-1,-1,-1,-1,-1
409,B008FPU7AA,A1GGOC9PVDXW7Z,-1,-1,-1,-1,-1
410,B008FPU7AA,AOY8YY8IOM71U,1,1,1,1,1
411,B008FPU7AA,A1GGOC9PVDXW7Z,-1,-1,-1,-1,-1
412,B008FPU7AA,A1GGOC9PVDXW7Z,0,-1,-1,1,-1
413,B008FPU7AA,A3MV1KKHX51FYT,-1,-1,-1,-1,-1
414,B008FPU7AA,AIMR915K4YCN,-1,1,0,0,0
415,B008FPU7AA,A1GWSZ4I2QGCNJ,-1,-1,-1,-1,-1
416,0790747324,AEXTGSES7BVSV,1,1,1,1,1
417,0790747324,A324LH8S4C8U4W,1,1,1,1,1
418,0790747324,A96DHMTN072M1,1,1,1,1,1
419,0790747324,A1L7G9JSLCY384,1,1,1,1,1
420,0790747324,A1ZPC1MHSY1RUY,1,1,1,1,1
421,0790747324,A3BSL4PQKPH3SQ,1,1,1,1,1
422,0790747324,A2IMHV5ZARXIDR,1,1,1,1,1
423,0790747324,A25JH6CO4DVINS,1,1,1,1,1
424,0790747324,A2YD21XOPJ966C,1,1,1,1,1
425,0790747324,A1JY13815273PS,1,1,1,1,1
426,0790747324,A18L8A19V8XHRF,1,1,1,1,1
427,0790747324,A642JVHMR691N,-1,1,1,1,1
428,0790747324,A1IR2GGUJUELG0,1,1,1,1,1
429,0790747324,A2H22I2RWE0HOV,1,1,1,1,1
430,0790747324,A3W06CKKUVIAIY,0,1,0,0,0
431,0790747324,A286G67EK7Q1WD,1,1,1,1,1
432,0790747324,A3JPPR6JT75N0E,1,1,1,1,1
433,0790747324,A1BVV2K1BKGPD5,1,1,1,-1,1
434,0790747324,A9UU8OR0TBMHE,-1,1,1,1,1
435,0790747324,A2SGR7LE899LGG,0,1,1,1,1
436,0790747324,A3HPOCPJJQNMWN,1,1,1,1,1
437,0790747324,A22IK3I6U76GX0,1,1,1,1,1
438,0790747324,AWMNPNH2LXFGX,0,1,1,1,1
439,0790747324,AGG9653C0BX5Y,1,1,1,1,1
440,0790747324,A3D134TP9RT5Y8,1,1,1,-1,1
441,0790747324,A3EE653AB7FKQE,1,1,1,1,1
442,0790747324,A2ULZL8DI2G7P,0,1,1,1,1
443,0790747324,A1Z8YN8MD5B5EC,-1,-1,-1,-1,-1
444,0790747324,A3MSH2YW203752,1,1,1,1,1
445,0790747324,AB6XFM6GDGCOZ,1,1,1,1,1
446,0790747324,A2FFYQZPUGOX58,1,1,1,1,1
447,0790747324,A1SMO511H9HDXL,1,1,1,-1,1
448,0790747324,A1ML24DBPYWKTN,1,1,1,1,1
449,0790747324,A36AS7LV80LE8D,1,1,1,1,1
450,0790747324,A27W5AJNP6YX7Z,1,1,1,1,1
451,0790747324,A284JHTBVKHSQ8,1,1,1,1,1
452,0790747324,A3UU05EXTE0PCY,1,1,1,1,1
453,0790747324,A1A7YFVQXXN94,1,1,1,1,1
454,0790747324,AZG0RBU14XWZ6,1,1,1,1,1
455,0790747324,AXVTC1NCLZI7P,1,1,1,1,1
456,0790747324,A2XD1IYPRTS0O5,1,1,1,1,1
457,0790747324,A1A9I70YO7XSO4,0,1,1,1,1
458,0790747324,A14NX8Z4OH501G,1,1,1,1,1
459,0790747324,A6KUF4KCOS1K6,1,1,1,1,1
460,0790747324,A3IZ8I22Q11JOZ,1,1,1,1,1
461,0790747324,A1GB0HW46Y2EB,1,1,1,1,1
462,0790747324,A3E0UE5XMWT5IS,1,1,1,1,1
463,0790747324,A1457FZDPA8S6S,1,1,1,1,1
464,0790747324,A2AIOLDNAA6742,1,1,1,1,1
465,0790747324,A2TC3US6TWXNUS,1,1,1,1,1
466,0790747324,A2TAAFL2CH550H,1,1,1,1,1
467,0790747324,A1OF07M0KSXRZA,1,1,1,-1,1
468,0790747324,A2U0ABMZK6XBVF,-1,1,1,1,1
469,0790747324,A3OEECMCM2T4KQ,-1,1,1,-1,-1
470,0790747324,AD0J5KK4WQXNS,1,1,1,1,1
471,0790747324,AE5WKWZRVS60N,0,1,1,1,1
472,0790747324,A38ZTUNQJVGP6S,-1,1,1,1,1
473,0790747324,A3II1ACACC5MTX,1,1,1,1,1
474,0790747324,A2KPOGTFS2AHWG,1,-1,0,0,0
475,0790747324,A1O2R3NKAP636K,1,1,1,1,1
476,0790747324,A3EOYN87MMNHL1,1,1,1,1,1
477,0790747324,A3PJOERCZEQFI5,1,1,1,1,1
478,0790747324,A1L73PPUV3M6VU,1,1,1,0,1
479,0790747324,A2HPYKC3S7DHZC,1,1,1,1,1
480,0790747324,A1X7FS1H4R02W1,1,1,1,0,1
481,0790747324,A1VDTPFDTVWMUY,1,1,1,1,1
482,0790747324,A1ZEWZG6AKB7C0,-1,-1,-1,-1,-1
483,0790747324,A29Y3P1WQEXMXV,1,1,1,-1,1
484,0790747324,A30TK6U7DNS82R,-1,1,-1,-1,-1
485,0790747324,A3N9CZ1RK4OTYE,1,1,1,1,1
486,0790747324,A2SGR7LE899LGG,1,1,1,1,1
487,0790747324,A2ZSC81MXLBELX,1,1,1,1,1
488,0790747324,A25ZVI6RH1KA5L,1,1,1,1,1
489,0790747324,A1BWHXTFOVF9CY,1,1,1,1,1
490,0790747324,A16Q1LYIDE2WDZ,1,1,1,1,1
491,0790747324,A16CZRQL23NOIW,1,1,1,1,1
492,0790747324,A24FSR37TN4MSF,1,1,1,1,1
493,0790747324,A1H2SCAYWQLMC0,1,1,1,1,1
494,0790747324,A3N4OZD5JKLEL2,0,-1,0,0,0
495,0790747324,A193A7T1E8CUTB,1,1,1,1,1
496,0790747324,AUPGEVBC9RV12,1,1,1,1,1
497,0790747324,A85D20W8CHYM5,0,1,1,-1,1
498,0790747324,AF6894EAENX11,1,1,1,1,1
499,0790747324,A1LS8REVM1FGCX,1,1,1,1,1
500,0790747324,A3CWZ409NU9UR0,0,1,1,1,1
501,0790747324,A2QP12447GKEDU,1,1,1,1,1
502,0790747324,ACGNP00TEIEV3,1,1,1,1,1
503,0790747324,A2ZRQGBVQQZ698,1,1,1,1,1
504,0790747324,A2H8EF6UQIK34K,1,1,1,1,1
505,0790747324,A20EEWWSFMZ1PN,0,1,1,1,1
506,0790747324,A15N5W09G9KLBU,-1,1,1,1,1
507,0790747324,AIOXMENE1HBR7,1,1,1,1,1
508,0790747324,A3160YSU1KRL8E,1,1,1,1,1
509,0790747324,A2RRCZLVCA7A7,1,1,1,1,1
510,0790747324,A3MCMOX8M5EJUS,1,1,1,1,1
511,0790747324,A1ZLGSW21GS8WE,1,1,1,1,1
512,0790747324,A2K1V1Z41X96HF,-1,-1,-1,-1,-1
513,0790747324,A11XQIT4N5TC8S,1,1,1,1,1
514,0790747324,A2ZZN2ADSY4BPS,1,1,1,1,1
515,0790747324,A3JT29L4YFEIMJ,1,1,1,1,1
516,0790747324,A7EUWJK1EW2AR,1,1,1,1,1
517,0790747324,A110UAX71H8R0W,0,1,1,1,1
518,0790747324,A1RRT0R0ARCRE7,1,1,1,1,1
519,0790747324,A231SN9GIOZ9CU,1,1,1,1,1
520,0790747324,A22U5T9Q0GI5GV,1,1,1,1,1
521,0790747324,A36C2A4SWATA45,1,1,1,1,1
522,0790747324,A5HQ4DKZX91T6,1,1,1,1,1
523,0790747324,A1MEP8XST8SQKH,1,1,1,1,1
524,0790747324,AIMR915K4YCN,-1,-1,-1,-1,-1
525,0790747324,A16467YDRJ9WCH,1,1,1,1,1
526,0790747324,A1MURC73B6RQCY,1,1,1,1,1
527,0790747324,AYLPDW7CWJZKJ,1,1,1,1,1
528,0790747324,A1R3W119URF5B9,1,1,1,1,1
529,0790747324,A17U4YXN5G7UAP,1,1,1,1,1
530,0790747324,A3LZGLA88K0LA0,1,1,1,1,1
531,0790747324,A1HVZ0569ZHZW9,1,1,1,1,1
532,0790747324,A2H9QVEHRPUV9F,1,1,1,1,1
533,0790747324,AMCJYMLWP5WSF,0,1,1,1,1
534,0790747324,A3RRBPUGD7UOSP,1,1,1,1,1
535,0790747324,A10LIHFA4SSK3F,-1,-1,0,1,-1
536,0790747324,A27QZDO1FRRFCV,1,1,1,-1,1
537,0790747324,ATD58IZSR0GL4,1,-1,-1,-1,-1
538,0790747324,A3KFRQZ4TVANBW,1,1,1,1,1
539,0790747324,A1Y6LC4JFBCGZN,1,1,1,1,1
540,0790747324,A2W00XKTTF1G0Z,1,1,1,1,1
541,0790747324,A28OMX3LCK86OV,1,1,1,1,1
542,0790747324,A2OVUDBRWGX0LL,1,-1,-1,-1,-1
543,0790747324,A26HFSVLAGULIM,1,1,1,1,1
544,0790747324,A3P121GNV5QYIN,1,1,1,-1,1
545,0790747324,AES0JMK0KYYHI,1,1,1,1,1
546,0790747324,A1T0Z4J5PPLTC7,1,1,1,1,1
547,0790747324,A92LD431P843F,1,1,1,1,1
548,0790747324,A14QW3EMN8PBZV,1,1,1,1,1
549,0790747324,A2TOU0N8XE68W4,1,1,1,1,1
550,0790747324,AWLFVCT9128JV,1,-1,-1,-1,-1
551,0790747324,A13BLSXL78EMRX,1,1,1,1,1
552,0790747324,AC1U7PPQJKA9D,1,1,1,1,1
553,0790747324,AAYW1H4SMNOI,1,1,1,1,1
554,0790747324,A2KVUYPLEW4LXT,1,1,1,1,1
555,0790747324,A2KFUFXQ1YTWNT,1,1,1,1,1
556,0790747324,A2OAX6CKFKSQVA,1,1,1,1,1
557,0790747324,AFK6J1EL70ZGG,1,1,1,1,1
558,0790747324,A1N8ENRW29MY4X,1,1,1,1,1
559,0790747324,A3ADUOVTY3TIRU,1,1,1,-1,1
560,0790747324,A3ASR7JA7MPKW4,1,1,1,1,1
561,0790747324,A2AOZQ3WTNVVOK,1,1,1,1,1
562,0790747324,ARFBRSE35ZJ6A,1,1,1,1,1
563,0790747324,A2D9IEFJGB483Q,1,1,1,1,1
564,0790747324,A317526BROLHAS,1,1,1,1,1
565,0790747324,A3NIQK6ZLYEP1L,1,1,1,1,1
566,0790747324,A16VWWB8G00EPV,1,1,1,1,1
567,0790747324,A2AML5BI49ST3F,1,1,1,1,1
568,0790747324,A2RD0B8LLOSMCQ,1,1,1,1,1
569,0790747324,A25Q9D6QMU4KNT,1,1,1,1,1
570,0790747324,AZV76KEKPRUJ1,1,1,1,1,1
571,0790747324,A358VH2AI4KO9A,1,1,1,1,1
572,0790747324,AUM3YMZ0YRJE0,1,1,1,1,1
573,0790747324,A34IADOC8VMMJT,0,1,1,1,1
574,0790747324,AY6QWTWG99N2B,1,1,1,1,1
575,0790747324,A9RNMO9MUSMTJ,0,-1,0,0,0
576,0790747324,A3929TSRPOQWVM,1,1,1,1,1
577,0790747324,A3N2OITBFW3FUF,1,-1,1,1,1
578,0790747324,A1WMVV2AHMONSO,0,1,1,1,1
579,0790747324,A8PZDIAF0NTIS,1,1,1,1,1
580,0790747324,A2Q13PHEXGR48Q,1,1,1,1,1
581,0790747324,AJYGQV81FSFE2,1,1,-1,-1,-1
582,0790747324,A3D550GH0U6T5C,1,1,1,1,1
583,0790747324,A2WZ1B92F81LJJ,1,1,1,1,1
584,0790747324,A1J2931UBBJPXM,1,1,1,1,1
585,0790747324,AXY18W5QMN7UV,1,1,1,1,1
586,0790747324,A1G1YRACFRHI8P,1,1,1,1,1
587,0790747324,A12V5I7WHOYXVK,1,1,1,1,1
588,0790747324,A3O2RCKAMSE9X7,1,1,1,1,1
589,0790747324,AEIU007YWF5Z,1,1,1,1,1
590,0790747324,AL9AVFFM4955D,1,1,1,1,1
591,0790747324,A1VZLLDNLURGJB,1,1,1,1,1
592,0790747324,A39CX0EE4BZCZC,1,1,1,1,1
593,0790747324,A33Z6A2APFW0L0,1,1,1,1,1
594,0790747324,A1MU7X24DJZYPH,1,1,1,1,1
595,0790747324,A2V489WRU2N2TV,1,1,1,1,1
596,0790747324,A1DL822FZZQA00,1,1,1,1,1
597,0790747324,A3C22O5E2KMOOB,1,1,1,1,1
598,0790747324,A3FPOTCZDMEONK,1,1,1,1,1
599,0790747324,A18W6JE3GFSD5I,1,1,1,1,1
600,0790747324,AW9ERFQZBVCO6,1,1,1,1,1
601,0790747324,A2VE83MZF98ITY,0,1,1,1,1
602,0790747324,A2KIBG7DYMHER7,1,1,1,1,1
603,0790747324,A1Y87E22UVYCE6,1,1,1,1,1
604,0790747324,A1P1T0PFD4F0VS,1,1,1,1,1
605,B007NF02Q2,A2NOZB6VZCTOI4,-1,-1,0,-1,-1
606,B0001G6PZC,A3JYW6GWR9CS5P,1,-1,1,-1,-1
607,B0001G6PZC,A16NHMMS2S0Z3F,1,1,1,1,1
608,B0001G6PZC,APDD1N7ZSYM8P,1,1,1,-1,1
609,B0001G6PZC,A2IM9U6U6E2E9D,1,1,1,1,1
610,B0001G6PZC,A379SAP75SPDHD,1,1,1,1,1
611,B0001G6PZC,A13RM1AWD1C5ZR,1,1,1,1,1
612,B0001G6PZC,A24QE8VGWW3L4G,-1,1,-1,-1,-1
613,B0001G6PZC,AFA2BUKOL8U1B,0,1,1,0,0
614,B0001G6PZC,AGU2ZGUBFCJTJ,1,1,1,1,1
615,B0001G6PZC,A3RTMMQ82HB27H,1,1,1,-1,1
616,B0001G6PZC,A3QQMEYFS7AR5N,1,1,1,1,1
617,B0001G6PZC,A388F7LYD04STN,1,1,1,1,1
618,B0001G6PZC,A3G65Z3IU8HVES,1,1,1,1,1
619,B0001G6PZC,A194PR7PPY5M93,-1,1,1,1,1
620,B0001G6PZC,A15W94TIP8HCKM,1,1,1,1,1
621,B0001G6PZC,A1ZKAZIBRWY6WJ,1,1,1,1,1
622,B0001G6PZC,A1S749MYKSGHQE,1,1,1,1,1
623,B0001G6PZC,A3VPO520KEFSMO,1,1,1,1,1
624,B0001G6PZC,A11YJS79DZD7D9,-1,-1,-1,-1,-1
625,B0001G6PZC,A28YVF72KWOJ1X,-1,1,-1,-1,-1
626,B0001G6PZC,A17N23WXA7EAF,-1,-1,-1,-1,-1
627,B0001G6PZC,A3NN4RTUN0LHBN,1,1,1,1,1
628,B0001G6PZC,A1IWWRZJOXOSYP,1,1,1,1,1
629,B0001G6PZC,A3F3THLLZXURQN,1,1,1,0,1
630,B0001G6PZC,A3J78KAIPW6KAH,1,1,1,-1,1
631,B0001G6PZC,A3F3B6HY9RJI04,1,1,1,1,1
632,B0001G6PZC,A2Z5WQEQDDD7W4,0,-1,1,1,1
633,B0001G6PZC,A2T5SN9URKMX88,1,1,1,1,1
634,B0001G6PZC,A1X15AQVSCKKRG,1,1,1,1,1
635,B0001G6PZC,A5I88702K12HM,1,1,1,1,1
636,B0001G6PZC,A3DI1ZY8MNEAR5,1,-1,-1,-1,-1
637,B0001G6PZC,AO0Y5G7CNS7GT,1,1,1,1,1
638,B0001G6PZC,A2WJSWP3B02GWV,1,1,1,1,1
639,B0001G6PZC,A2W73HCT8B5H8T,1,1,1,1,1
640,B0001G6PZC,A1IOJE0W1NXOSE,1,-1,-1,-1,-1
641,B0001G6PZC,A1PB2W640Z87RJ,1,1,1,1,1
642,B0001G6PZC,A1TLZXWK0K92K9,1,1,1,1,1
643,B0001G6PZC,A21QIKFIGT3XRK,1,1,1,1,1
644,B0001G6PZC,A2643AUL4FGYS4,1,1,1,1,1
645,B0001G6PZC,A1TW9ZGRDQQZ2Y,1,1,1,1,1
646,B0001G6PZC,A1S5QBRR6X1UZ0,1,1,1,1,1
647,B0001G6PZC,A3J75SXN3OLMMH,1,1,1,1,1
648,B0001G6PZC,A1KJTBUUDD52I5,1,1,1,1,1
649,B0001G6PZC,A5H8VLE7L7SB,1,1,1,1,1
650,B0001G6PZC,A22P61STPVL79E,1,1,1,1,1
651,B0001G6PZC,AMLWK2BVD346O,-1,1,1,1,1
652,B0001G6PZC,A2VXLLBBT7CL89,1,1,1,1,1
653,B0001G6PZC,A1L5H0ZSR3TOL9,1,1,1,1,1
654,B0001G6PZC,A3F18SDKBDF2WR,1,1,1,1,1
655,B0001G6PZC,AGOEKVIJV9UX6,1,1,1,1,1
656,B0001G6PZC,A35ZK3M8L9JUPX,1,1,1,1,1
657,B0001G6PZC,A28GCEHD00JFZG,1,1,1,1,1
658,B0001G6PZC,APGN8QGF0P5QR,1,1,1,1,1
659,B0001G6PZC,A1GCLHX6W6OPPO,-1,-1,-1,-1,-1
660,B0001G6PZC,A1XXYW2OGHJQOL,1,1,1,1,1
661,B0001G6PZC,A3942O4ZU2TNZO,1,1,1,1,1
662,B0001G6PZC,AZWBQPQN96SS6,1,1,1,1,1
663,B0001G6PZC,A3F7O98Q29Y8G,-1,1,1,1,1
664,B0001G6PZC,A32B1132Y3YTGA,-1,-1,-1,-1,-1
665,B0001G6PZC,A1FNES0QEBJZD1,1,1,1,1,1
666,B0001G6PZC,A370Z6I5GBWU44,1,1,1,1,1
667,B0001G6PZC,AI45MQMDG3FLB,1,1,1,1,1
668,B0001G6PZC,AV3RUX4IMNDJ8,1,1,1,1,1
669,B0001G6PZC,AG5XM49AZVIYH,1,1,1,1,1
670,B0001G6PZC,A12X8OWP4N74KP,1,1,1,1,1
671,B0001G6PZC,A2XRMQA6PJ5ZJ8,1,1,1,1,1
672,B0001G6PZC,ANS2ERV3VRXND,1,1,1,-1,1
673,B0001G6PZC,A2J9L2AWKTGCQD,1,1,1,-1,1
674,B0001G6PZC,A37ZXTO6BFLL0X,1,1,1,1,1
675,B0001G6PZC,A3I110RYL8Q37F,-1,-1,-1,-1,-1
676,B0001G6PZC,AVTA38OJEY7E6,1,1,1,1,1
677,B0001G6PZC,A3F3MVVYJTDJ2T,-1,-1,-1,1,-1
678,B0001G6PZC,AOJ0ORN9VTPGE,1,1,1,1,1
679,B0001G6PZC,A27DRF925AA53Q,1,1,1,1,1
680,B0001G6PZC,AS7BQSB2PLV40,1,1,1,1,1
681,B0001G6PZC,A33IRCG12HK9QT,1,1,1,1,1
682,B0001G6PZC,A13AFOYULBGIC,0,1,1,1,1
683,B0001G6PZC,A395EVWBUDTNL0,1,1,1,1,1
684,B0001G6PZC,A324507DQU0XOI,-1,-1,-1,-1,-1
685,B0001G6PZC,A16KRCLLTHSB5F,1,1,1,1,1
686,B0001G6PZC,A193V4AM5BEMGQ,1,1,1,1,1
687,B0001G6PZC,A3L176F1EMHUDV,1,1,1,1,1
688,B0001G6PZC,A21JNRET53MLR1,0,1,1,1,1
689,B0001G6PZC,AF4H64QU3J28H,1,1,1,1,1
690,B0001G6PZC,A1FPFWDC1ASYNJ,1,1,1,1,1
691,B0001G6PZC,A3AF8P0GINFADV,1,1,1,1,1
692,B0001G6PZC,A2RRO07OFPV06B,1,1,1,1,1
693,B0001G6PZC,A2HG5MY4YOY7N2,1,1,1,1,1
694,B0001G6PZC,A2HXSH7ZX7E0N1,1,1,1,1,1
695,B0001G6PZC,A3MBKOUT3IO3PH,1,1,1,1,1
696,B0001G6PZC,A328S9RN3U5M68,1,1,1,1,1
697,B0001G6PZC,A1CRVQQQ17GRLP,1,1,1,1,1
698,B0001G6PZC,AX9J0U8J6XTCY,0,1,1,1,1
699,B0001G6PZC,A1LVZOK9F7K4CN,1,1,1,1,1
700,B0001G6PZC,A3NZVCL9N8CLHB,1,1,1,1,1
701,B0001G6PZC,A2RZVY1UHHH0EQ,-1,1,1,1,1
702,B0001G6PZC,A1WU9FO8K1S72J,1,1,1,1,1
703,B0001G6PZC,A1ZHU0O8T0H7SG,1,1,1,1,1
704,B0001G6PZC,A33TBHM3O9AY17,1,1,1,-1,1
705,B0001G6PZC,A3P5V2HOR6HUVO,1,1,1,1,1
706,B0001G6PZC,AKP57IAGUJ69J,1,1,1,1,1
707,B0001G6PZC,A2F3HLHRHQMR6O,-1,1,1,1,1
708,B0001G6PZC,A1UJ1IA1FB7KZJ,1,1,1,1,1
709,B0001G6PZC,AGKPTMTR3UX1R,-1,1,1,-1,-1
710,B0001G6PZC,A2OWV1MU4MOVXK,1,1,1,1,1
711,B0001G6PZC,ANYR2K39F5B3S,1,1,1,1,1
712,B0001G6PZC,AXWCDLKWEGLPE,1,1,1,1,1
713,B0001G6PZC,A2UU6VWL6H18A1,-1,1,-1,-1,-1
714,B0001G6PZC,A2GPVOWH5WA4YY,1,1,1,1,1
715,B0001G6PZC,A1ZN0I16O0TB38,-1,-1,-1,1,-1
716,B0001G6PZC,A595T15OO91DC,1,1,1,1,1
717,B0001G6PZC,A2XR0NROT9X7M6,1,1,-1,-1,-1
718,B0001G6PZC,A1MQKL6JLNECGI,1,1,1,1,1
719,B0001G6PZC,A2YAABMT80RLYA,1,1,1,-1,1
720,B0001G6PZC,A32XW50ILWOXNO,1,1,1,1,1
721,B0001G6PZC,AB9QXH5URDLER,0,1,1,1,1
722,B0001G6PZC,A3KXFH8BRCHZSF,1,1,1,1,1
723,B0001G6PZC,A2VP4VW7OTYGVM,1,1,1,-1,1
724,B0001G6PZC,A1SKRSFWO39LZ1,1,1,1,1,1
725,B0001G6PZC,ANEBAA4RGSVI7,1,1,1,1,1
726,B0001G6PZC,A3FNTIBMJEN2W2,-1,-1,-1,1,-1
727,B0001G6PZC,A3QU3O79AGNWCY,1,1,1,-1,1
728,B0001G6PZC,A1AK24HIWGNHNT,1,1,1,1,1
729,B0001G6PZC,AICA7XL0J5ZSM,1,1,1,1,1
730,B0001G6PZC,A2IZIYYCEGOMEU,1,1,1,1,1
731,B0001G6PZC,AN0Z8LQFL4BXM,1,1,1,1,1
732,B0001G6PZC,A3RJ9K5JU2GM5A,1,1,1,1,1
733,B0001G6PZC,AEKQQQH21YN92,1,1,1,1,1
734,B0001G6PZC,A2KB65SOJ51T4C,1,1,1,1,1
735,B0001G6PZC,A2SPHTIPK9IKDQ,1,1,1,1,1
736,B0001G6PZC,A1I7NCQWIHY7SN,1,1,1,1,1
737,B0001G6PZC,A1SSZKYMH9R1BP,-1,-1,-1,-1,-1
738,B0001G6PZC,AFHKFOO046N00,1,1,1,1,1
739,B0001G6PZC,A1MZ0AOI6BXCCE,1,1,1,1,1
740,B0001G6PZC,A1R9GZ8FC44MF5,1,1,1,1,1
741,B0001G6PZC,A3P93YQZD63NGK,1,1,1,1,1
742,B0001G6PZC,A1SCD2NYTIAQTY,1,1,1,1,1
743,B0001G6PZC,A225GQXYLH61V9,1,1,1,1,1
744,B0001G6PZC,AEEPHI4LT2OBN,1,1,1,1,1
745,B0001G6PZC,A2NZCH50DAO5DA,1,1,1,-1,1
746,B0001G6PZC,A36YU8FX2976W4,1,1,1,1,1
747,B0001G6PZC,A19QIBFRAZNAIK,1,1,1,0,1
748,B0001G6PZC,AUEHG0DB54B7K,1,1,1,1,1
749,B0001G6PZC,A3BA5ISHG5AHF2,1,1,1,1,1
750,B0001G6PZC,A2O8NWM7V0B6BQ,-1,1,-1,1,-1
751,B0001G6PZC,A2W74MFIM2UO3T,0,1,1,1,1
752,B0001G6PZC,AZJRWJ1QWB71K,1,1,1,1,1
753,B0001G6PZC,A2EIEXQVCPXZNG,0,-1,-1,1,-1
754,B0001G6PZC,A16CZRQL23NOIW,-1,1,1,1,1
755,B0001G6PZC,A1YHQ1JWEJK6BI,1,1,1,1,1
756,B0001G6PZC,A3W1JJGJHRPH4Y,1,1,1,1,1
757,B0001G6PZC,A1BHCE2409B5QF,1,1,1,1,1
758,B0001G6PZC,A3HHV1TH8P9J14,1,1,1,1,1
759,B0001G6PZC,A17FLA8HQOFVIG,1,1,1,1,1
760,B0001G6PZC,AGEI7S0BMD4A4,1,1,1,1,1
761,B0001G6PZC,A25V7MPGZ542BX,1,1,1,1,1
762,B0001G6PZC,A8QD52JMYBPRA,1,1,1,1,1
763,B0001G6PZC,A38G64S5VMRI1P,1,1,1,1,1
764,B0001G6PZC,AJKWF4W7QD4NS,1,1,1,1,1
765,B0001G6PZC,A1R8AO9XASQ15C,1,1,1,1,1
766,B0001G6PZC,AD5505PRB0IDO,1,1,1,1,1
767,B0001G6PZC,A3TRXCPCNO9VX0,1,1,1,1,1
768,B0001G6PZC,A3PJXZOYC8026Z,1,1,1,-1,1
769,B0001G6PZC,A1COW0UIB5HA9J,1,1,1,1,1
770,B0001G6PZC,A13IKSGDYNBNQS,1,1,1,-1,1
771,B0001G6PZC,AL618JIMLFU7E,1,1,1,1,1
772,B0001G6PZC,A1QP5VCWEL1LHD,-1,-1,-1,1,-1
773,B0001G6PZC,A3LXKO2S6G2DBI,1,1,-1,1,1
774,B0001G6PZC,AQ0KB7RO4J9BS,-1,-1,-1,-1,-1
775,B0001G6PZC,ALG7QH2L5JL2L,0,1,1,-1,1
776,B0001G6PZC,A27CHILBK6HIL2,1,1,1,1,1
777,B0001G6PZC,A2NBOL825B93OM,1,1,1,1,1
778,B0001G6PZC,A3V6NSNN30G3F8,-1,-1,1,1,-1
779,B0001G6PZC,A2LMMZTCPUTUXF,1,1,1,1,1
780,B0001G6PZC,A3LLB7X6R4CUKP,0,-1,-1,0,0
781,B0001G6PZC,A20ZFWGBY4REFX,1,1,1,1,1
782,B0001G6PZC,AVLDQY3JWB6HU,0,1,1,1,1
783,B0001G6PZC,A2WXM6ZZYAIY1S,-1,1,-1,1,-1
784,B0001G6PZC,A16X61RLY1YJL7,1,1,1,-1,1
785,B0001G6PZC,A3Q5AREMT69TDP,-1,1,1,1,1
786,B0001G6PZC,A3J3AKELO8I207,-1,1,1,-1,-1
787,B0001G6PZC,A1XNXHTPQRACRO,-1,1,1,1,1
788,B0001G6PZC,A3UDYY6L2NH3JS,-1,-1,0,-1,-1
789,B0001G6PZC,AYAJY6D9BF1EA,1,-1,-1,-1,-1
790,B0001G6PZC,A229PAZ0GQ4DKI,1,1,1,1,1
791,B0001G6PZC,A13TO1ZFAH9SVN,1,1,1,1,1
792,B0001G6PZC,A3VQSFORKH8B7O,1,1,1,1,1
793,B0001G6PZC,A13DQTXG02HZC1,1,1,1,1,1
794,B0001G6PZC,AC7H0GG8LX2IE,1,1,1,1,1
795,B0001G6PZC,A29CWGLEAS9AUN,1,1,1,1,1
796,B0001G6PZC,A38AYXWZTOHP7Y,1,1,1,1,1
797,B0001G6PZC,A1ZTSOBAPOWT3,1,1,1,1,1
798,B0001G6PZC,A34SACCQ7VOV6L,1,-1,1,0,1
799,B0001G6PZC,A3SQ5LI1Y8SK6J,1,1,1,1,1
800,B0001G6PZC,A1J5KBNDOFJGHQ,1,1,1,1,1
801,B0001G6PZC,A30GYS7KC32B2C,1,1,1,1,1
802,B0001G6PZC,AOXL514GEE4AA,1,1,1,1,1
803,B0001G6PZC,A38AWZA8FWOU9P,1,1,1,1,1
804,B0001G6PZC,A1PL8JA0TEHBVN,1,1,1,1,1
805,B0001G6PZC,AOEGEE8GX9V09,1,1,1,1,1
806,B0001G6PZC,A37Q64MQTQIGGB,1,1,1,1,1
807,B0001G6PZC,A2M597GCCE1N2S,1,-1,-1,-1,-1
808,B0001G6PZC,ABUEUI62QAK7F,1,1,1,-1,1
809,B0001G6PZC,A1HO9J4DCQDGP9,-1,-1,-1,-1,-1
810,B0001G6PZC,A32TI955X5DT1P,0,1,1,1,1
811,B0001G6PZC,A3DGB4HN3QCGAL,0,-1,-1,-1,-1
812,B0001G6PZC,A2FZNJ0M4B3IUT,-1,-1,-1,-1,-1
813,B0001G6PZC,A2YRDIRL316QJL,1,1,1,1,1
814,B0001G6PZC,A3M06TE1J42O3T,1,1,-1,1,1
815,B0001G6PZC,A1RDBBUILSBT6Y,1,1,1,0,1
816,B0001G6PZC,AE6SDT5GPOHJQ,1,1,1,1,1
817,B0001G6PZC,A16DI2LBATB4K4,1,1,0,1,1
818,B0001G6PZC,A1TMD8DH6I88Z0,1,-1,1,-1,-1
