users_id,liked_movies
A1D2C0WDCSHUWZ,['B0001G6PZC']
A1D2JLLWMSTDXC,[]
A1D2Z6UOCT9456,[]
A1D2ZN57YG2NMH,['B002OHDRF2']
A1D4PD517HTWKC,[]
A1D696068E7EOU,['B004EPYZQM']
A1D7RZSXYRWIE2,['B001AQT0VI']
A1D7VWS3DWS7X8,['B0085KGGLY']
A1D88GB7EBFQOA,['B002OHDRF2']
A1D90EZYM2N1L2,[]
A1DCRM9CLUJ9R4,['B000063W82']
A1DDBYC8CSPZ26,['B000063W82']
A1DDVFGUC6NQD3,['B000063W1R']
A1DFGPMWBMQBQF,['B004EPYZQ2']
A1DFZBWE128C6U,['B005G5PNOW']
A1DGMZ9TFG5I4X,['B000065K9R']
A1DGSUJ89KN91K,"['B000FVQLQQ', 'B000FVQLQQ']"
A1DHFQP9G5F7LY,['B00004RXMK']
A1DIZVC8Y203RS,['B000T4SWXO']
A1DL822FZZQA00,['0790747324']
A1DMYUSXX77JEW,"['B00000IC82', 'B00000IC8M']"
A1DPCXO7RDZM0S,['B000056PNV']
A1DRKVXO300RUE,['B000H5U5IU']
A1DRNV7DGSWCLU,[]
A1DSVCBYFO6AZ3,['B000063W82']
A1DT6RHK27L0WR,['6305074054']
A1DUQ66TVT72Q4,['B000063W82']
A1DURK17MGKBEB,"['B002OHDRF2', 'B0051ZIXMQ']"
A1DUWRMZVLRKAJ,"['B002OHDRF2', 'B004EPYZQ2']"
A1DXD44INTMCP4,['B000T4SWXO']
A1DXLNK6YXETVS,[]
A1DYXA74656UD0,['B004EPYZQM']
A1DZ4MTJY8LAVG,['B000063W1R']
A1DZKOOMMJM1MI,['B000065K9R']
A1E110L9ZKX6FD,['B002OHDRF2']
A1E330XTGY2EP9,['B006FYGF8Q']
A1E3F8WR57NKBL,['B002OHDRF2']
A1E3PF3DJ1H1YC,['B000UGBOT0']
A1E5FQDHJFVFZD,['B000063W82']
A1E6YNW2FVAY7C,['B002OHDRF2']
A1E7MJ80AGUI1H,['B001AQT0VI']
A1EAZHE4PM8PNV,['B002OHDRF2']
A1EBJ93E1T50RT,['6304179499']
A1EBR9CZPS1PD8,['B004EPYZQ2']
A1EDQNXEIR2CBZ,['B000T4SWXO']
A1EEG7YJIYN60B,"['B000063W82', 'B00284EM3C']"
A1EEMMDBA6ZSI4,['6304286961']
A1EGCF1H6ILK20,['B000063W82']
A1EGDRTJYF3AZK,['B0001G6PZC']
A1EH7O11HJB2KK,['B000063W82']
A1EHO1C89QIBOT,['B00096S43U']
A1EI099GJ13F0P,['B000FVQLQQ']
A1EI65WJC85U68,['B000063W1R']
A1EJT7NW91NWMP,['B000063W82']
A1EMDSTJDUE6B0,"['B000063W1R', 'B004EPYZQ2']"
A1ENS5QP96I9WX,['B000063W82']
A1EPIZ8KWGU74Y,['B00096S43K']
A1EQGFZPJ4V24X,['B000Q7ZNZ4']
A1EQJ4X8EOUWMZ,['B000FVQLQQ']
A1ER6IYOMM8VCT,"['B002OHDRF2', 'B000UGBOT0', 'B000Q7ZNZ4', 'B00004RQBA']"
A1ERD893AWOD5B,['B001AQT0VI']
A1ERDXS0QLEVKB,['B000065K9R']
A1ERMPGHDNSOZ7,['B001E6JCBC']
A1ERSU7NW18GYD,['B000JBXHBO']
A1ERZIZ48CBCSB,['B000063W1R']
A1ESFXPFZWN769,['B002OHDRF2']
A1ESIMERJCCX6,['B000063W1R']
A1ESUYMIG3TZT0,['B004EPYZQ2']
A1ETTI01TOOEO3,['B000FVQLQQ']
A1EU2I0LTRWN2A,['B004EPYZQ2']
A1EUYL3KUP6UKY,[]
A1EV6MKSJZQ67M,['B000063W82']
A1EVI18C2HOIAE,['B00284EM3C']
A1EYQMM8D3OFYV,[]
A1F1FOR46702YF,"['B006FYGF8Q', 'B000065K9R']"
A1F1RHNLDRD833,['B002OHDRF2']
A1F4T7UFY8P7H9,['B000063W82']
A1F5D58GYF23SO,['B000FOR9XM']
A1F7G9XKAWUA1Z,['B000063W82']
A1F876RWCB25D0,['B000FVQLQQ']
A1FA6OMV8L0BAE,['B002OHDRF2']
A1FAX3ZIP2X6MF,['B000063W82']
A1FB8KWQ2QE4ZD,[]
A1FBXI5DT76G1A,['B004EPYZQM']
A1FBZRYTAA6O1Z,['B000063W1R']
A1FDSLK8IBY5B9,['B004EPYZQ2']
A1FELVXDM22O3K,[]
A1FG91CM8221X1,['B0016OLXN2']
A1FGG93X6HT374,['B000UGBOT0']
A1FHASD1V7MX9W,['B000063W82']
A1FHCRVWLXK074,['B000Q7ZNZ4']
A1FHTLL52XFC4T,['6304286961']
A1FIOW794MHVCC,['B000063W82']
A1FIY1WS58O7L1,[]
A1FJYIYR17TDCT,[]
A1FK05I1A4UO0P,['B000CDSS86']
A1FKJCJ3S7B4BF,['B006FYGF8Q']
A1FMIP0HPM1JPL,['6301387090']
A1FMJJKSVQDDQ,"['B000065K9R', 'B001AQT0VI']"
A1FML9FCUPV6TI,['0800103688']
A1FMVGEO52B3TQ,['B000T4SWXO']
A1FNES0QEBJZD1,['B0001G6PZC']
A1FOLVC0BVXOB7,['B0023S4A12']
A1FOOGX90P1S57,['B000065K9R']
A1FPFWDC1ASYNJ,['B0001G6PZC']
A1FQSRS6P88639,[]
A1FQU94DJX65XD,['B004EPYZQ2']
A1FR3PC0JJSCM1,['B00004RQB1']
A1FR68QH6Z4YZM,"['B0001G6PZC', 'B004EPYZQ2']"
A1FRPGQYQTAOR1,['B00006HAXW']
A1FRZ6EHBW1350,[]
A1FTL14XRRE6W7,['B0016OLXN2']
A1FVTH83EMVPQC,['B000063W82']
A1FWXXQ26ZKGP1,['B001E6JCBC']
A1FWXYYG66C0TY,['6303257933']
A1FX5KBAE6V5C7,['B006UANE8E']
A1FX9QVRQ9XH9E,[]
A1FYY2WJK0CRL1,['B000T4SWXO']
A1FYYU65Q436C2,['B000063W1R']
A1FZA9C5MVIWHE,['B002OHDRF2']
A1G0EBQYLN6STU,[]
A1G0HQK25KZ5KG,['B004EPYZQ2']
A1G0IHVBEN8ZTB,['B004EPYZQM']
A1G1KBAHA15X8P,['B003QWVPT4']
A1G1YRACFRHI8P,['0790747324']
A1G25LP6XKC6F1,['B003QWVPT4']
A1G3BUQN1J6VWK,['6304179499']
A1G46TMY48YFSR,['B0001G6PZC']
A1G4B9IY8WU9ES,['B000063W1R']
A1G5K7X9JN4R1,[]
A1G5LJ8T1IGYC5,['B0001G6PZC']
A1G5X8J6OI8JQ0,['B004EPYZQM']
A1G8IKZJHALFI7,['B0016OLXN2']
A1G8K3OYEJVQRC,['B00284EM3C']
A1G8WTRZ8ES4J9,['B0016OLXN2']
A1G9FR0T9UGFQR,['B000063W1R']
A1GAVZKF0ODYLJ,['B004EPYZQ2']
A1GB0HW46Y2EB,"['0790747324', 'B004EPYZQ2', 'B004AX5J5E']"
A1GB1Q193DNFGR,[]
A1GBBDMJ1ANAI8,['B0001EYSQC']
A1GCLHX6W6OPPO,[]
A1GD1G8XXPRYQ8,['B004EPYZQM']
A1GF7BR6K22GZD,[]
A1GFAI1QOBK3AP,['B000065K9R']
A1GG8LO8QETX6Z,['6304286961']
A1GGOC9PVDXW7Z,"['6300157423', '6304286961', 'B000CNET20', 'B004SCMGSU', 'B004SCMGSU']"
A1GHO6BR5J0NHX,['B000WI23KA']
A1GHUN5HXMHZ89,"['B000063W1R', 'B000UGBOT0', 'B0095D5454', 'B002B7CFR6', 'B000VHVGMI']"
A1GIK8364Y6957,['6303257933']
A1GJ7HLVOV7MGQ,['B0042800WE']
A1GJXGF2C3Q58A,[]
A1GKT2IAO7PSDB,[]
A1GN8UJIZLCA59,['B000UGBOT0']
A1GOSVYD4BWQRT,[]
A1GPDE0SVI2EUP,['B000FOR9XM']
A1GQ7AFCN7OZMK,['B0001G6PZC']
A1GR07JT6NU0M3,['B0012EM5GK']
A1GR95DV4QS4BJ,['B000063W82']
A1GRC5WGBMT8BF,['B000063W1R']
A1GS0PH41JDVZP,['B001AQT0VI']
A1GVKGSN6V1VTX,[]
A1GVLNWPIGLICW,['B000063W1R']
A1GWIFXQLZOGUS,['B000FVQLQQ']
A1GWPAZBGMUAFJ,[]
A1GWS7GT9RXZMQ,['6305074054']
A1GWSZ4I2QGCNJ,[]
A1GZBMPWBZ7ZRR,['B000T4SWXO']
A1H06YDH1YXBAE,['B004EPYZQM']
A1H1BPKUMGVIA8,['B0051ZIXMQ']
A1H1XGKJNA9M0F,['6304179499']
A1H2RT46AOYW43,[]
A1H2SCAYWQLMC0,['0790747324']
A1H43WCK7TV1R2,[]
A1H43XZ2OYQR00,[]
A1H4NFXAJQRQ2K,['B000UGBOT0']
A1H5XPMI17HROV,['B0036BDQ38']
A1H69XMALZ0481,['B004EPYZQM']
A1H8K1Z1BS3RY2,['B000063W82']
A1H8M4PCT4VCEV,['B00004CQTF']
A1HBFJ85E01GPV,['B00022VM5I']
A1HBH4SO7ZY4DE,['0790750708']
A1HBXCEAW5FEBJ,['B000063W1R']
A1HC2WLMEEF8I2,['B000XEDVEA']
A1HC72VDRLANIW,['B00000IC87']
A1HDCUGEKHAULY,['B003BUAP10']
A1HDG7MWX7VHJS,[]
A1HE9GGJ9Z8DQN,['B000063W82']
A1HG6ON6QW3FS3,['B004EPYZQ2']
A1HGUDMIFLS9XO,['B000063W82']
A1HHBA88Y842XR,[]
A1HHG9CDRDS8IG,['B000063W1R']
A1HHLUWU3QU1QV,['B002OHDRF2']
A1HHURL3KVNVUU,['B00096S43K']
A1HIH7FC93IM3Q,['6303257933']
A1HIUND1YJYGKV,[]
A1HIY2SFOSRQ70,['B000063W82']
A1HJ4FCJVGFR2L,[]
A1HKJS1CC2EDIO,['B000063W82']
A1HKO9KCL6C0BY,['B003QWVPT4']
A1HL84KOAB32ZI,['6304286961']
A1HMNDO4IUFB0P,['B002OHDRF2']
A1HN7XNCP49WL,['B004EPYZQ2']
A1HNBS6ICM87LS,['B0001G6PZC']
A1HNSBO5PS4AQW,['B000063W82']
A1HO9J4DCQDGP9,[]
A1HOEVIY93FML0,['6303257933']
A1HPB3F2IJF6B0,['6304286961']
A1HRNF61SS6K90,['B0042800WE']
A1HSC3KZV6F4BZ,['B001MBE63I']
A1HSZD4WB70WT7,['B0001G6PZC']
A1HT0PU4VGIV9G,['B004EPYZQM']
A1HTNA3DIWVMMV,[]
A1HTQ1DVVXZS9J,['B000063W82']
A1HV0ZN41F6UAB,[]
A1HVA58VUD8BLG,[]
A1HVH73J8TFN8U,['B000FVQLQQ']
A1HVZ0569ZHZW9,['0790747324']
A1HW0FTWQTLAU,['B0016OLXN2']
A1HX00DL0SZM1G,"['B000063W1R', 'B000CEXFBU']"
A1HZ9PPU0508EY,[]
A1HZOS8ORTQ8XG,['B000FVQLQQ']
A1I0Q5PW97L0LO,['B000063W82']
A1I1MVWD7QTE27,['B004EPYZQM']
A1I24QCCZC3ZGN,"['B0002V7TJM', 'B0002V7TJW']"
A1I2G34HEKEG4O,['B000CNET2A']
A1I2QTJVOHPRX0,['B0012EM5GK']
A1I35XLX42NH7D,"['078401115X', '0790750708']"
A1I3AUXP1DY5GI,['B0001G6PZC']
A1I3LNMOZCRM8U,['B000065K9R']
A1I47ILGAVPW7K,['0800103688']
A1I4A7LUQEMAKM,[]
A1I6FOGAYIKZXJ,['B004XSHQRU']
A1I6NQTTOOXZ4Z,[]
A1I6TM8R4ZZ86Q,['B003QWVPT4']
A1I7EUZ6IGE4IX,['B000063W1R']
A1I7HFNBULIE5U,['B000063W82']
A1I7NCQWIHY7SN,['B0001G6PZC']
A1I7QGUDP043DG,['B0016OLXN2']
A1I84XZNGIEJ9,[]
A1I9B4PSCDDWOO,['B0001G6PZC']
A1I9SG7OVV4USH,[]
A1IANEBSMVGHS9,['B000FVQLQQ']
A1IBZ78E075W4S,['B0001G6PZC']
A1ICAVFAYAJDUP,['B000063W1R']
A1IEGPT1Q5D3R2,['B000UGBOT0']
A1IFJ23Y64JYM9,['B002OHDRF2']
A1IFNJM83211SY,['B000063W82']
A1IH2JKONPBHL,['B000UGBOT0']
A1IHB2J2BAG8C4,['B000T4SWXO']
A1IIZT193OAT0M,['B004EPYZQ2']
A1IJ5HUFNVLXK2,['B000063W82']
A1IJINKEDO8E8A,['B000063W1R']
A1IJO0PT9E51X,['B000T4SWXO']
A1IKD6BDEE18CI,['B000FVQLQQ']
A1IKOYZVFHO1XP,"['B000065FKL', 'B00004RQBA']"
A1IL6W1NK05UW9,['078401115X']
A1IL8MCRXHF1CB,[]
A1IMNNBC4ME0NB,['B0001G6PZC']
A1IO6CH22LIMT1,['B000WI23KA']
A1IOJE0W1NXOSE,[]
A1IPFS2WVJ1XP8,['B00096S43U']
A1IR1HS8EZN0Y0,['6304286961']
A1IR1YTRQPC3CP,['B00097E6NQ']
A1IR2GGUJUELG0,['0790747324']
A1IRC4VBTL6B6J,['B0001G6PZC']
A1IU9JPECV9X1X,[]
A1IUI3CJUMB7J0,['B001AQT0VI']
A1IV63VF99CZIT,['B000063W82']
A1IV823QWM76YS,['B002OHDRF2']
A1IVYY8TFAESV,['B004EPYZQ2']
A1IW1ANBV0DPVI,[]
A1IWOOU0WXDEIT,['B000063W82']
A1IWRKDRC4PDY6,['B000FVQLQQ']
A1IWTC62ZQJNTE,['B000UGBOT0']
A1IWWRZJOXOSYP,"['B0001G6PZC', 'B00022VM5I']"
A1IX2DOWATGS3M,[]
A1IYZS46NB2CKS,['B002OHDRF2']
A1J03J0HZ7KU5T,"['B008FPU7AA', 'B004SCMGSU']"
A1J05KXOZDZVOU,['B000MRA54M']
A1J0D7V1DKE80W,['B0001G6PZC']
A1J282BSH3KYFX,['B00005952Q']
A1J2931UBBJPXM,"['0790747324', 'B00005952Q', 'B000CEXFBU', 'B001AQT0VI']"
A1J2ERMSW54OOR,['B000065K9R']
A1J40GYX05QUIT,['B000063W82']
A1J4WC5H6JWSPK,['B000063W82']
A1J50B4K22D93F,['B00004CQT3']
A1J5I76HQXPG9M,['6303257933']
A1J5KBNDOFJGHQ,['B0001G6PZC']
A1J67VNRT8CG0X,['6304286961']
A1J6E8HFRY2HVJ,['B009B6XA1U']
A1J6HM96AAP5ZU,['B004EPYZQ2']
A1J771HY33J5RH,['B004EPYZQ2']
A1J77DLNZ3KH8B,['B000063W82']
A1J7CMMI5HKCY5,['B0042800WE']
A1J8IYEXYTUXMQ,['B0095D5454']
A1JAJGQN61P941,['B0001G6PZC']
A1JAJVL39M2LUB,['B006FYGF8Q']
A1JAMAEI961S35,['B0094MOQ0K']
A1JCWK43MAGZIG,['B00004RQB1']
A1JD23Q1KQ3N7J,['B006FYGF8Q']
A1JEFESGLIS076,['6302139724']
A1JG5E0N4984ZC,['B000063W82']
A1JGRY0UYZWIYG,['6301387090']
A1JH5J1KQAUBMP,"['B0001G6PZC', '6304286961', 'B004EPYZQ2', '078401115X']"
A1JI72MRMRKIU6,['B000FVQLQQ']
A1JIMMHC5QZJE3,['B000063W82']
A1JJ667XRY3KBM,[]
A1JJ8R0NTMF8DE,['6303257933']
A1JJO5ZBZY788B,['B001E6JCBC']
A1JKFUUCZRA3Z4,[]
A1JLYZVPR1O6B4,['B000063W82']
A1JN0XW2EH4JQY,[]
A1JOZ33594IB9X,['B000063W82']
A1JQ5Z8MWS885O,[]
A1JR2MV0G2BYXO,[]
A1JT91GCEDP7BD,['B003QWVPT4']
A1JUEFERW892AR,['B00005952Q']
A1JULL4CGOJQ23,['B000063W82']
A1JVFEKN6O098L,['B001E6JCBC']
A1JVSIWDF0WT22,[]
A1JW7M9QIIZN8A,['B000FVQLQQ']
A1JWJPTMS50UK7,['B002OHDRF2']
A1JWSDDIH5Z7DV,"['B00004RQBF', 'B003BGZ60Y']"
A1JXA4WTC3ZEB8,['B000FVQLQQ']
A1JY13815273PS,['0790747324']
A1K0XHNAJCUCMO,['B00022VM5I']
A1K21FC8K0GLBU,[]
A1K2ACRU9YJS17,['B00005952Q']
A1K45BOFKZV6SR,['B000T4SWXO']
A1K45NFZYYVOYB,[]
A1K48E3LSAHSJD,['B001CCMLR0']
A1K4QIVLIL0KVK,['B002OHDRF2']
A1K4U6LXCZDBQW,['B00005952Q']
A1K5KYE4MNQXG,['B000063W1R']
A1K69BBLY0NVOW,['6303257933']
A1K6T6VL57B0X2,['B000CEXFBU']
A1K78TZMI532PP,['B00004RQBA']
A1K8V81GXTKN7G,['B000063W82']
A1KALHQD4LWAKO,['B000065K9R']
A1KBEHXGW71JDO,[]
A1KBI9O68N00IA,['6304286961']
A1KBT3D1O0LA7L,['B002OHDRF2']
A1KD0SSIBZLPOE,['B000063W82']
A1KDHQCWRSIQI0,['078401115X']
A1KDKCE571CUY6,[]
A1KDPZ64WRIEXC,['B004EPYZQM']
A1KEJZHXMI25PK,['B000Q7ZNZ4']
A1KESCXX2LTH83,['B004SCMGSU']
A1KFBAPAKMEQUF,['B000063W1R']
A1KG1FV7IZA87P,['B000CEXFBU']
A1KGCJFBXZOFBK,['B006FYGF8Q']
A1KGNGL5KT3CJU,[]
A1KGOMOLYDUXZD,['B000063W82']
A1KIQ4P4ZW3ALF,['B004EPYZQM']
A1KIQW58K4JSJ0,['B006FYGF8Q']
A1KJTBUUDD52I5,['B0001G6PZC']
A1KL0I7IY4O5AF,['B0016OLXN2']
A1KMDI5N5ZT85T,['B000063W1R']
A1KOOKFC24AMVG,['B000063W82']
A1KP0IVWU0RQ0A,"['B001GBPZRU', 'B000CNET2A']"
A1KPXFWEB2TLGR,['B000063W1R']
A1KQ9ZLBLZFBDH,[]
A1KR9D6BQO6JG8,[]
A1KU8DS7KA7OYT,['B0042800WE']
A1KUF0EZQZLCFG,['B0016OLXN2']
A1KVBG2KY64M1W,['B000B19E8W']
A1KWSKYOZPTP56,['078401115X']
A1KX17TEMP0HFV,['B004EPYZQ2']
A1KXGXLUHZLGRV,['B000065K9R']
A1KXUU6XWD2U3O,['B006FYGF8Q']
A1KXXW45F83021,['B000065K9R']
A1KY8HE1WK0SJB,['6304286961']
A1KZ0RDJZQSY4O,['B003QWVPT4']
A1KZQ5DIX0YUE1,"['B006FYGF8Q', 'B004EPYZQ2']"
A1L1RPZBS74N04,['B000063W82']
A1L43KWWR05PCS,"['B000UGBOT0', 'B000UGBOT0', 'B00005952Q', 'B000FVQLQQ', '078401115X', '078401115X']"
A1L521L9QTMEQ0,['B004EPYZQM']
A1L5H0ZSR3TOL9,['B0001G6PZC']
A1L68UI62102AK,['B0048KQQC4']
A1L6A8YNCL7WP2,['B00097E6NQ']
A1L6E1SP7S11NF,['B0001BMMEA']
A1L6NDZD0Y6SV0,['B004EPYZQ2']
A1L6T1MPRWLKEI,['B000T4SWXO']
A1L73PPUV3M6VU,['0790747324']
A1L7G9JSLCY384,['0790747324']
A1L8HRCM60W0W7,"['0800103688', 'B00022VM5I', 'B000FVQLQQ', 'B00004RQB1', '078401115X']"
A1L8IOYPQ6E6O2,['6303257933']
A1L9E4OA926W9B,['B001AQT0VI']
A1L9IG07W6NKYL,['B00096S43K']
A1LB6WXESJOTY7,['B0095D5454']
A1LC67J9TSG83T,['B000063W82']
A1LCGA0IHJ9XP1,['B001E6JCBC']
A1LDAIGOQ6N4DW,['6304286961']
A1LDIMQISH07WK,"['0800103688', '0800103688', 'B000065K9R', 'B000065K9R', 'B001AQT0VI']"
A1LEV4H5ZQ55J2,['6301387090']
A1LG1DKUZXGJ6J,['B001AQT0VI']
A1LG64CVEGG5NT,['B000063W1R']
A1LGD54JBR541X,['B001AQT0VI']
A1LGHN8HS3W9OF,['6300147967']
A1LHAXBM5GBJS2,[]
A1LHBLA04J5GC9,['B000063W82']
A1LHG1RE7EBDW2,['B000063W82']
A1LI1WCBY1KKTX,['B002CWKTZA']
A1LIYCSF2MDWFB,['B000FVQLQQ']
A1LJR5IS0B6ADX,[]
A1LLMBAF3XQIP1,['B002OHDRF2']
A1LMBOI3T91P87,[]
A1LMEY8TPH5M5N,['B006FYGF8Q']
A1LMW7EOXMQ2Z1,['B000XEDVEA']
A1LMZB5FVKBKPB,['B000NDFLWG']
A1LO2SNR2KQG47,['B0001EYSQC']
A1LP5R0TMTVMM4,['B00004CQTF']
A1LQSMCR665T87,[]
A1LQWTHEJAJN13,['B000UGBOT0']
A1LR0TUR4NTBCC,[]
A1LRF0ZCQHIK0I,[]
A1LS8REVM1FGCX,['0790747324']
A1LSDDSM4PGOU5,[]
A1LSQ6C61FC93E,['B000JBXHBO']
A1LSQ7KG49572S,[]
A1LU7VN88WQ76,[]
A1LUD6XDTF7GHS,['B0016OLXN2']
A1LVZOK9F7K4CN,['B0001G6PZC']
A1LWG4SU0DIJ66,['B004EPYZQM']
A1LWK1054UQ72I,['B0001EYSQC']
A1LXFDHH2V42BC,['B004EPYZQM']
A1LY82Q26XPG13,['B000063W82']
A1M01F02DQD107,['B00004RXMK']
A1M033JBQB3U2M,['6304179499']
A1M0YAZ6JV488Z,['B0019RP6KC']
A1M3LIC6LS9E0N,[]
A1M3NVR8A3O627,['B004EPYZQ2']
A1M3Q3RT3AG43B,['B004EPYZQM']
A1M3W0ROKC7F3C,['B000063W1R']
A1M3YPX55NPZL7,['6300147967']
A1M4027KTXCH5J,[]
A1M43XP6I2X6SQ,[]
A1M4WMJDTSXDEU,['B000063W82']
A1M5405JH9THP9,[]
A1M566ZCEEA877,['B000FVQLQQ']
A1M56IFDRIH1SY,['B004EPYZQM']
A1M5Q725YSSLIT,['B001E6JCBC']
A1M65CMJ29QHV6,['B002B7CFR6']
A1M7JOWJAW8O47,['B002OHDRF2']
A1M8AYAL3L8ACP,['B000CDSS86']
A1MCFHGLC8E7P1,['B001LMU1A0']
A1MCSPK9PYUSKL,['B000063W82']
A1MD8G9LGRVDJJ,['B002B7CFR6']
A1MDEWZOQ7PEYA,['B004EPYZQ2']
A1MDRO14OHZFYM,['B000063W82']
A1MECEHZHFE5PT,['B0051ZIXMQ']
A1MEP8XST8SQKH,['0790747324']
A1MFUSAOGJ3FHN,[]
A1MGWUVTW3OJL9,['B00004RQB1']
A1MI75GAF14IWM,['B000065K9R']
A1MIFONBFK8OWE,['B000063W1R']
A1MJ00SB6S4M3R,['B000063W82']
A1MJ1XX14JGYAV,[]
A1MJ2N6XARKOFQ,['B000063W1R']
A1MJMYLRTZ76ZX,"['B0095D5454', 'B001AQT0VI']"
A1MJZEBWEEBQ53,['B0016OLXN2']
A1MKVNZKTIMM2C,[]
A1ML24DBPYWKTN,['0790747324']
A1MLBW8ANG94QW,['B004EPYZQ2']
A1MLEF8BKMVDII,['B000FVQLQQ']
A1MM6PU8E3VZ5L,['B000UGBOT0']
A1MPQZEPFMJ1R6,['B0019RP6KC']
A1MPTJIR3LDGNZ,['0790750708']
A1MQKL6JLNECGI,['B0001G6PZC']
A1MR6DAPIVHTBM,[]
A1MRQKHW6SYTES,[]
A1MRVDRUH2Q6NI,['B002KBG4TS']
A1MTP9QNM1GO1A,['B0042800WE']
A1MU7X24DJZYPH,['0790747324']
A1MU8EKKT3NGDM,['B0001G6PZC']
A1MURC73B6RQCY,['0790747324']
A1MVD6YAULTGH4,['B0094MOQ0K']
A1MWWJH5N5DPTV,['B0016OLXN2']
A1MXJKUIBKMMYU,['B006FYGF8Q']
A1MXSUEA3ZK5UZ,['B0071AD95K']
A1MY7I7CUG4YFP,['B000Q7ZNZ4']
A1MZ0AOI6BXCCE,['B0001G6PZC']
A1N0LCPR7O7OLL,[]
A1N2K2CTD29G5D,['B0001G6PZC']
A1N2KT8COUO299,['B004EPYZQM']
A1N49TOJZFG48H,['B00004RQB1']
A1N7PKJ1LHGVYJ,['B0001G6PZC']
A1N7T5ZIT78W7Z,[]
A1N7VE8V4HRWJ4,['6301387090']
A1N8ENRW29MY4X,['0790747324']
A1N8K1X0OLLADY,['B000063W1R']
A1N8ST7FQO4S3K,[]
A1NAF9M7OCAD9O,['0800103688']
A1NBPUOE3AVMGQ,['6304286961']
A1NCDK5LS8RN6Z,['6303257933']
A1NCTIP1JEM2IO,[]
A1ND6U2MAQQMZA,['B0001G6PZC']
A1NDOQNA06X8N8,['B002OHDRF2']
A1NER9O8JZNBCI,[]
A1NF9WS7RR82MX,['B0085KGGLY']
A1NGCZS26KHLMV,['B004EPYZQM']
A1NH9PYOSJZ8R0,['6300276554']
A1NHJVFQZN4BUV,['B000UGBOT0']
A1NHXG2NDI7MXG,['B000063W1R']
A1NI0VOVXZBM7Y,['B0035YKW0Q']
A1NIEIENEWXCCQ,['B0001G6PZC']
A1NIRPEUKROH8O,[]
A1NISD0L3OTTYH,[]
A1NKKF4W2LHF6M,['B000063W82']
A1NL3D8MD30ZN6,[]
A1NLJT22OOPC9H,['B002OHDRF2']
A1NLO4JVLEGGRJ,"['B002OHDRF2', 'B002OHDRF2']"
A1NN07FHTQZZ6K,['B00004CQT4']
A1NNP0X5H70ZKZ,['B000065K9R']
A1NOWEOLKMRRXM,['B000FVQLQQ']
A1NOYKQ5XB93FQ,['B00020HBNC']
A1NPIPSNV7EDT4,[]
A1NPL509WO4PIT,['B002OHDRF2']
A1NQ07PG19BPLQ,['B000063W82']
A1NQ8SJNH3NC5L,['B009B6XA1U']
A1NR1LGZKD9CUB,['B000UGBOT0']
A1NSHNJV55TROC,['B00000IC83']
A1NSMQIF1C2VCE,['B000065K9R']
A1NSRBEA58I0FB,['B006FYGF8Q']
A1NSVMQS0H85XX,[]
A1NTACK5C0IX3X,['6304888465']
A1NV8HZTGKIPXQ,"['B004EPYZQ2', 'B001AQT0VI']"
A1NWP1S0PD1UYJ,['B000063W82']
A1NXB343LLGOYQ,['6303257933']
A1O05HYBO2L271,['B000063W1R']
A1O0FV74YJWRPL,['B000063W1R']
A1O11XSJFQ1GO8,['B00004RQBA']
A1O1HWFO5Q9PJ0,[]
A1O2R3NKAP636K,['0790747324']
A1O40PJC4U0J4Q,['6304286961']
A1O463GH77EH20,['B004EPYZQ2']
A1O46RR2M2T963,['B002OHDRF2']
A1O60Q7LBN4MQ,"['B00022VM5I', 'B0001EYSQC']"
A1O7P4136B9L2Z,['B0001G6PZC']
A1O8CMSX57V7AZ,['B0001G6PZC']
A1O8EVO5P9FWH1,['B009B6XA1U']
A1O8X46KH45PLA,['B004EPYZQ2']
A1O9082WDUHSCP,[]
A1O973HQ85KWJK,[]
A1OA6YQNUTEV9B,['B00004RQBF']
A1OADL81MYTIZW,['B000063W82']
A1OAJN8T289X43,['B0001EYSQC']
A1OB9FXTQP6T2D,['B004EPYZQ2']
A1OCWLM5Z5GECE,[]
A1ODRO93KC78UW,['1888617047']
A1OENKLKBSKP7V,[]
A1OF07M0KSXRZA,['0790747324']
A1OF5K11SLSPMF,['B000T4SWXO']
A1OJLDRM24XTE6,['B004EPYZQ2']
A1OLDPR4635KKJ,['B000T4SWXO']
A1OM8J3S42VMN,['B000063W82']
A1OMRAWLOLGE6W,['B0016OLXN2']
A1ONOXON3T8J9N,[]
A1OO7OYL4XMA5F,[]
A1OOYXSUI4Z943,[]
A1OQPZND2HJQ0C,['B002OHDRF2']
A1OQQ62KZFD0W6,['B000063W82']
A1OS2HX2CWQIC7,['6303257933']
A1OSXQ5G7292TC,['B007CU8PAI']
A1OTGBG66P6K5Y,"['B0001G6PZC', 'B0016OLXN2']"
A1OTPN08KE74NT,['B001LMU1A0']
A1OUBOGB5970AO,['B00006HAXW']
A1OVC3PEEP2CEY,['B001E6JCBC']
A1OYNQNK3ZM5QB,[]
A1OZWU29PL1A6X,[]
A1P03YXNLYZE66,[]
A1P1T0PFD4F0VS,['0790747324']
A1P27BGF8NAI29,['B001LMU1A0']
A1P2NBM3P3TS2X,"['B000UGBOT0', 'B000UGBOT0']"
A1P3F8W56ZL7DS,[]
A1P3GA60VBIOFB,['B000063W82']
A1P4ZRIZD5XXAN,['B00004RQBA']
